thetaleft,thetaright,contactpointleft,contactpointright,volume,framenumber
14.845949669207464,14.614252136382504,212.0689795918368,966.4162499999996,13610834.844243068,0.0
14.318860534739773,14.808741319852743,212.0581802721088,966.2906802721086,13584846.98531674,1.0
14.915018175700066,14.55173502213205,212.2256462585034,966.2830484693877,13583011.90529584,2.0
14.90689300668663,14.455785776115277,212.8245535714285,966.6402083333332,13568236.244754082,3.0
14.77326044614237,14.60232267177122,212.7067389455781,966.8676445578227,13571246.357845787,4.0
14.591911841190353,14.387038334114408,212.55362244897952,966.3244897959181,13543221.013073413,5.0
14.738716001057174,14.506928337631479,212.43550595238085,966.3675311791379,13552750.065634562,6.0
14.70825347072866,14.6917395979292,212.32659863945582,965.9810969387755,13540109.918678736,7.0
14.847539853128659,14.757752538282375,212.47224064625834,966.0796301020408,13547154.995492378,8.0
14.861770702141976,14.619313997917601,212.78929138321996,966.2488662131515,13539849.550776053,9.0
14.552429213384848,14.396295532903281,212.91141156462584,966.7022789115645,13530359.288522426,10.0
14.724305863821101,14.036091874983441,212.3495110544217,966.2935600907026,13510307.831004547,11.0
14.9632841962355,14.325741451723445,213.22624149659865,966.1157482993195,13448122.488556957,12.0
14.413014354647649,13.920328738044503,215.2792984693876,964.4231632653059,13169558.91435835,13.0
14.241005561463014,13.832753745124336,216.57249999999996,957.4778911564622,12810799.649421152,14.0
14.622543343297622,13.904431878043766,217.2613789682539,950.2977380952377,12509278.404496696,15.0
14.277321333146897,14.15938085914624,218.4776785714285,943.4269345238092,12213390.284906747,16.0
14.257491112857583,14.284042052272241,217.51168367346938,939.5815561224488,12114933.500405857,17.0
14.476501617678903,14.364380858911602,218.0944557823129,936.9538265306122,12003556.99043036,18.0
14.634623133103592,14.41833051755765,218.61375000000004,934.5079761904758,11895889.470309008,19.0
14.430897123511548,14.920696358547872,218.84796768707477,932.1181887755101,11727480.258921351,20.0
13.534196558282002,14.86306800989118,232.69927721088425,931.0814668367346,11283024.457303412,21.0
14.475411521424533,14.895431937361082,245.4214781746032,929.5479931972784,10894591.514539873,22.0
14.704305224070543,14.926981338858155,253.26152210884345,927.7812585034009,10575206.138535205,23.0
15.255992272620123,14.776999114130405,259.5769912131518,925.8817885487525,10308042.839164164,24.0
16.1711142773624,15.146468972572421,265.6647746598637,922.386420068027,10049794.435182158,25.0
15.46779532883404,14.760329689768753,269.19709467120185,919.2890901360543,9788477.187600601,26.0
15.788941810106836,15.259912478648147,272.46281320861664,914.0018310657596,9521372.192803236,27.0
15.947620931662005,15.114073816076512,277.42137471655315,909.5856859410428,9223666.139972782,28.0
15.75945735361553,15.170337049037215,281.9943648216862,905.8582908163264,8946082.213518377,29.0
16.381580925607384,15.375297921872004,287.8755583404691,902.0123511904759,8674899.053699017,30.0
16.537799217545953,15.363403261035103,291.7636295351473,896.7826062925168,8392849.542852934,31.0
16.89554481562448,15.379777445033454,296.4783446712018,891.8008871882085,8100727.347349572,32.0
16.88947266727459,15.64824681289673,300.95903666769726,886.7075807823129,7814960.395340512,33.0
16.780031834982424,15.510762525019999,304.7378101164708,881.8542857142858,7547354.331876814,34.0
17.166084005584032,15.801262662674702,309.88634379509375,876.785605545248,7273895.936780624,35.0
16.66937902588738,15.867593714802922,313.63049074933,871.5582258812611,7011241.743607292,36.0
16.63056586310534,15.847369411519026,317.67115672026375,865.8478724053724,6734912.205465294,37.0
15.933418894109465,15.691678632157306,322.0008905974976,860.5526048752834,6451971.237935311,38.0
16.823618402217598,16.059751894983748,327.8239520202019,855.237548096744,6184811.311009501,39.0
17.23274449377315,16.457059411021874,333.75606899053315,849.4012381467732,5901768.273853924,40.0
17.061880783743515,16.21795409563967,338.84178720089426,844.2288605442174,5634660.844935568,41.0
17.19509597748023,16.360976066606327,344.99124762142617,838.7780290146356,5350479.423713099,42.0
17.005973824497328,16.450323072395094,350.0449159174158,832.5253433273076,5078233.85890095,43.0
17.0489683776066,16.581685917219176,355.64592892226807,826.1201025561737,4794137.904711495,44.0
17.019293363020324,16.699322909204028,361.8610381285379,819.5734219748504,4515119.420234696,45.0
17.052454802793516,16.68685056718786,368.34566695209537,812.9602849927846,4229688.665648365,46.0
16.924473601972068,16.886502240217396,375.0102882819793,805.5789418171112,3940385.147812763,47.0
16.944742128959444,17.39397561692934,382.00599624864026,797.5833222103711,3651019.559571713,48.0
16.969512562884624,17.50608454534523,389.41005347331236,790.0866989338979,3364169.269715635,49.0
17.461747450319823,17.543672844954642,397.97688361883206,781.8371210827139,3067527.8215671936,50.0
17.781547900748524,17.747801309947732,407.36566137588613,773.5675482257682,2774447.07832062,51.0
19.04071122441754,18.098670755484477,416.7188632115406,764.1733641032171,2488446.595913116,52.0
18.779909716674414,18.486691955823886,425.7111510833182,754.308514329176,2201913.983113813,53.0
19.190009784021616,18.912946338111595,436.292447359802,743.7085564891332,1912478.686891562,54.0
19.604409170594714,19.519831951774194,448.2391084034483,731.7752055916566,1612588.5705910532,55.0
20.15644271071432,20.096809459302506,461.5900921737632,718.4433139346647,1309954.8287053404,56.0
21.102157188024336,21.128975287878433,477.5179413653049,703.0254390577809,1000747.0312862104,57.0
