thetaleft,thetaright,contactpointleft,contactpointright,volume,framenumber
14.308965830931307,13.342945712157956,194.66460034013605,1018.6239285714282,12811869.998198515,0.0
13.975063085263237,13.558067035795744,194.60946853741493,1018.609702380952,12802335.971653253,1.0
14.032888752052687,13.277403885597181,194.84636904761896,1018.3318452380952,12746919.721069781,2.0
13.89579367115976,13.101534992050972,195.4719217687074,1017.8819642857138,12671548.960232286,3.0
14.277347878072357,13.338647609790627,195.1951020408162,1017.6261309523805,12676921.822173003,4.0
13.913788580789905,13.07426206969322,195.64196428571415,1017.449396258503,12611783.582193876,5.0
13.795382945915996,12.936207778493525,195.7148554421767,1016.7667857142856,12542734.739466691,6.0
13.947531253758426,12.969394974524391,195.6677721088433,1016.6634523809521,12533500.242429607,7.0
14.128254871727533,12.872058861301582,196.32282312925162,1017.1658333333328,12505005.194240764,8.0
13.849005961433186,12.834091837426058,196.1642942176871,1016.6580102040813,12477198.743667824,9.0
13.872595663323088,12.60059701981612,197.00291666666666,1016.8813095238095,12416421.202694755,10.0
13.324087125680801,12.51816919771278,196.40418367346933,1016.1840476190476,12381928.528546909,11.0
13.820368419635246,12.434168705921678,196.55862244897952,1016.3124999999995,12360065.168612946,12.0
14.055184535320462,12.378692452926998,196.7791454081631,1015.5758928571427,12315064.231148876,13.0
13.534019936293493,12.486603305963001,196.74602040816325,1015.0428571428567,12259072.606753621,14.0
13.48762299243903,12.23652792439043,197.4568409863945,1014.8767857142853,12218003.655845493,15.0
13.36911321473275,12.356191703641912,197.00172619047626,1014.7660714285714,12206784.538677827,16.0
13.456190052034833,12.238608101424688,197.84089285714282,1014.44369047619,12148614.700462282,17.0
13.495293791173433,12.561722308469598,198.4819047619048,1014.4029761904761,12115517.08113785,18.0
13.485594406959326,11.214735597487135,198.00107142857135,1021.4614285714282,12216221.920630384,19.0
13.557677504857963,12.796495967648468,196.31708333333333,1007.8514285714281,12109313.649179563,20.0
14.036785479507234,12.803535690839624,195.43017857142843,1006.0696428571423,12205311.910497192,21.0
14.729402197589453,12.941894280735312,195.9231292517007,1006.6792091836734,12284768.62317904,22.0
11.135062114276238,12.546728437705013,184.04277636054417,1005.4158928571421,12183453.49664379,23.0
13.873330843108874,12.4791985043353,210.72035289115635,1006.1564030612243,11658225.483533233,24.0
14.171770072307696,12.564119351480173,221.81136904761905,1006.7849999999997,11354371.158623759,25.0
14.707925856005884,12.683128481789652,228.24170918367344,1005.8075085034014,11142531.010981552,26.0
14.930472223660477,12.47248851347345,234.04536848072559,1004.5082057823129,10913979.636448406,27.0
14.87173617968381,12.64199344653278,238.6173044217686,997.2164285714287,10535997.177747719,28.0
14.966446829874831,12.455935361254035,238.6087755102041,987.0793367346935,10204123.13932972,29.0
14.364522981701025,12.64650811419537,239.35907738095236,977.8747619047616,9864721.402590346,30.0
14.36435198756041,12.425272073379745,239.80592687074827,971.8101785714281,9619934.347246898,31.0
13.616399661369863,12.710706025369802,240.2619982993196,965.8464540816326,9368410.80758943,32.0
15.696694419274653,12.891307775565139,254.0887840136054,959.9301190476187,8934520.797298653,33.0
15.430827620426067,12.569989340494914,259.85895408163253,956.0798809523808,8632987.138925934,34.0
15.093891983545156,12.7578212126771,262.19309523809517,954.0408248299311,8514713.491089396,35.0
15.01424719078807,12.283715937478576,266.7787386621315,949.8634183673464,8231187.268716194,36.0
15.036203286868584,12.33517179919508,271.04658163265293,943.6643877551021,7932322.742602108,37.0
14.97324321947341,12.956115309592064,274.6853188775509,938.162886904762,7712347.47508738,38.0
15.805195458652701,13.06360877131823,278.42991638321985,933.9426530612242,7517364.796349518,39.0
15.761647005028527,13.283210857226095,281.5518976757369,927.0111904761897,7255103.3446814595,40.0
15.337630215394686,13.209311164323509,284.4300198412699,925.3880357142858,7158404.9709641505,41.0
14.363234409874192,13.435617376157467,283.4873001700679,916.0488435374148,6905592.090244323,42.0
15.369846702108406,13.77478117163335,291.06575821995455,908.1679974489792,6563559.062063356,43.0
15.125277262032192,13.390975440794648,297.8995606575962,903.1309183673466,6272986.368590181,44.0
14.75190888697618,13.066066904185703,301.28394132653057,898.9945408163262,6038730.046007308,45.0
15.04569125509954,13.321524350971885,307.6425439342404,891.8814795918363,5744183.097578175,46.0
15.02933533191306,13.014349260595026,312.78624574829917,885.0319897959174,5446363.734228607,47.0
15.00689100689438,13.210326478588229,318.8933673469387,877.820199829932,5159511.13004887,48.0
14.863745898982456,12.994398026116102,324.21422619047627,869.5102806122444,4844559.610934864,49.0
14.883322922003197,13.334483092294903,333.94347956606873,860.603035714286,4456220.939520957,50.0
15.303585476891193,13.6756769922886,340.4811371664049,851.4679024943308,4170646.949854891,51.0
15.180359781884006,13.171638016689599,347.7170503504432,844.4655824829931,3880675.5517504597,52.0
15.211010092421162,13.789356882391814,354.65352543290027,833.5761479591832,3565682.108190164,53.0
15.299337241931896,13.916293385848547,363.52612129933533,823.9400684137288,3260886.841957076,54.0
15.09183056263367,14.017360762743124,370.76460851648335,813.5003211966603,2960569.3689276325,55.0
14.743783429748687,13.959197962532386,379.3463196624804,803.6497378117909,2660343.983976253,56.0
15.312797154706598,14.169395063322725,389.3148356009068,792.5316778261418,2367995.772843353,57.0
15.637614000365197,14.774182572788021,400.1364063527507,780.164815184815,2079882.9661281125,58.0
15.760532431153312,15.172751856660767,412.0900720288113,765.9565610579892,1761609.073134069,59.0
