61	4.4
60.66	4.4
61.18	4.4
60.95	4.4
60.74	4.4
60.21	4.4
59.93	4.4
58.91	4.4
57.58	4.4
57.51	4.4
55.91	4.4
55.62	4.4
53.97	4.4
52.91	4.4
51.9	4.4
50.38	4.4
49.65	4.4
48.63	4.4
47.8	4.39
46.18	4.4
44.94	4.39
43.41	4.4
42.35	4.41
40.99	4.4
40.35	4.4
38.37	4.4
37.56	4.4
35.63	4.41
41.54	4.18
43.15	4.12
42.13	4.11
40.99	4.05
41.77	3.98
42.09	3.91
42.66	3.81
42.12	3.73
42.58	3.62
42.16	3.55
42.16	3.46
42.11	3.37
41.37	3.29
41.62	3.21
41.5	3.13
41.23	3.06
40.8	2.98
39.89	2.92
38.47	2.86
38.12	2.79
38	2.7
37.2	2.59
36.78	2.48
35.68	2.33
34.64	2.19
59.85	4.44
60.03	4.44
60.55	4.44
59.28	4.44
58.99	4.44
58.55	4.44
58.01	4.44
56.59	4.44
56.03	4.44
55.62	4.44
54.38	4.44
53.5	4.44
52.11	4.44
51.67	4.44
50.29	4.44
49.25	4.45
48.92	4.44
47.36	4.43
46.66	4.44
45.85	4.43
44.13	4.44
42.09	4.43
41.63	4.42
40.68	4.44
39.43	4.43
38.6	4.44
36.1	4.44
35.39	4.43
34.42	4.43
33.42	4.42
36.13	4.2
39.98	4.03
41	3.94
41.13	3.88
40.56	3.82
40.07	3.76
41.01	3.7
39.64	3.66
39.43	3.59
39.62	3.54
40.17	3.46
39.62	3.38
39.28	3.31
39.69	3.22
39.84	3.14
39.25	3.07
38.82	3
38.29	2.92
38.1	2.82
36.83	2.72
36.32	2.62
35.87	2.49
34.68	2.36
59.68	4.45
59.82	4.44
59.77	4.44
59.89	4.44
59.97	4.45
59.9	4.44
59.95	4.44
59.97	4.44
59.76	4.44
59.38	4.45
60.11	4.45
59.84	4.44
60.06	4.45
59.74	4.45
59.02	4.45
59.06	4.45
58.07	4.45
57.8	4.45
56.88	4.45
56.6	4.45
55.89	4.44
55.22	4.45
54.54	4.44
53.37	4.45
52.54	4.44
52.41	4.44
51.46	4.45
50.32	4.44
49.31	4.45
48.16	4.45
48.11	4.44
47.28	4.45
46.41	4.44
44.83	4.45
43.81	4.44
43.25	4.42
41.73	4.45
40.98	4.44
40.41	4.44
38.72	4.44
37.49	4.43
35.89	4.43
36.68	4.43
35.57	4.42
34.16	4.42
32.77	4.36
35.94	4.16
39.52	3.96
38.91	3.87
40.74	3.8
40.27	3.74
40.25	3.68
39.68	3.62
39.59	3.56
39.04	3.49
38.58	3.44
39.25	3.37
38.45	3.31
38.28	3.27
38.06	3.19
37.18	3.13
37.36	3.04
36.53	2.97
36.1	2.87
35.27	2.77
34.52	2.64
54.92	4.75
54.57	4.74
54.34	4.74
53.92	4.75
53.51	4.74
53.72	4.75
53.48	4.75
52.8	4.74
52.6	4.74
52.16	4.74
51.16	4.75
51.14	4.75
50.69	4.75
49.92	4.74
49.11	4.75
49.05	4.75
48.8	4.74
47.92	4.74
47.24	4.75
46.07	4.75
46.01	4.74
45.04	4.74
44.14	4.75
43.5	4.74
43.38	4.73
42.63	4.73
40.78	4.75
40.43	4.73
39.04	4.74
38.43	4.73
37	4.75
37.94	4.73
35.7	4.73
35.01	4.71
34.78	4.7
36.01	4.66
33.28	4.63
33.42	4.57
33.2	4.52
33.24	4.45
33.07	4.4
31.95	4.32
34.55	4.16
35.38	4.05
35.98	3.99
35.93	3.93
35.79	3.88
36.2	3.81
36	3.78
35.48	3.71
35.99	3.65
35.14	3.58
34.88	3.52
34.18	3.46
33.7	3.39
33.95	3.32
33.05	3.24
31.89	3.17
31.5	3.07
31.14	2.98
30.32	2.88
29.92	2.77
59.88	4.46
59.41	4.46
59.68	4.47
59.65	4.45
59.96	4.46
59.26	4.47
58.99	4.47
59.18	4.47
59.15	4.46
58.72	4.47
58.76	4.46
58.66	4.46
58.09	4.46
57.92	4.46
57.59	4.46
57.54	4.46
56.84	4.47
56.71	4.45
56.66	4.46
55.51	4.45
55.52	4.47
55.37	4.46
54.74	4.46
54.36	4.46
54.2	4.46
53.79	4.46
53.76	4.46
52.5	4.46
52.54	4.46
52.24	4.46
51.64	4.47
51.74	4.46
50.69	4.46
50.22	4.46
49.46	4.46
49.27	4.46
48.1	4.46
48.36	4.46
47.21	4.46
47.06	4.46
46.87	4.46
45.5	4.46
45.1	4.45
43.61	4.46
43.55	4.46
42.81	4.46
42.45	4.45
41.98	4.46
40.77	4.47
40.27	4.46
39.16	4.46
38.34	4.46
38.08	4.45
36.96	4.46
36.28	4.46
35.1	4.45
34.35	4.46
34.31	4.45
32.64	4.47
32.22	4.45
32.8	4.4
32.62	4.31
33.35	4.2
34.98	4.1
34.58	4.02
35.6	3.95
35.56	3.89
36.1	3.84
35.15	3.77
35.73	3.72
35.55	3.69
35.57	3.63
35.14	3.57
34.95	3.53
34.3	3.49
34.73	3.44
33.93	3.4
33.68	3.34
32.6	3.29
33.43	3.23
32.34	3.17
31.91	3.1
31.43	3.02
31.31	2.95
30.71	2.89
