thetaleft,thetaright,contactpointleft,contactpointright,volume,framenumber
15.460156668149732,17.161956464456267,181.52341414537835,850.4128500566886,8190348.625761589,0.0
15.559346434633618,16.79045554457568,181.6250246777032,850.555486755308,8183827.549262111,1.0
15.340881379414421,17.03377346248297,181.67845470006182,850.4503160430836,8182838.763205793,2.0
15.41795873433448,17.083537409737204,181.3888676799391,850.1989374613479,8183435.019083456,3.0
15.486027045288674,16.901872998845676,181.66995155638006,850.2188520408158,8170987.486599775,4.0
15.313316160011443,16.818208458618727,181.74607142857135,850.2730810657596,8170097.0975713525,5.0
15.319980449625259,17.08197691834593,181.70506042568545,850.0700962430423,8165500.460980132,6.0
15.304668933698327,16.961628384212133,181.45550071951854,849.9207425015456,8162703.51397346,7.0
15.249327519248347,16.928115688709852,181.56386750154599,849.731662414966,8153396.123607839,8.0
15.474557574095366,16.878726270581154,181.75715520590524,849.4786915069051,8142796.186230276,9.0
15.36267115902292,16.85011050457618,181.58311969776253,849.0272165532876,8135343.588528624,10.0
15.310190142632436,17.106311914174796,181.84482954545447,848.8687094155844,8123567.7767674215,11.0
15.279502584650217,16.929421873816437,181.73972827767463,848.8749206349204,8118468.228893687,12.0
15.363379520330717,17.002423999496358,181.92500901875889,848.9692006802719,8112030.477995171,13.0
15.224191978427449,16.610675613357387,181.94762948361154,848.7457381210057,8071764.185604185,14.0
15.038035081530598,16.474949206130702,182.29240027829312,846.0922335600908,7927644.3900975175,15.0
15.025141284573195,16.066734367227895,182.81958758503396,842.1991099773243,7763513.814504031,16.0
14.731562284563516,16.293950773148055,182.94440901360537,837.646738945578,7618178.980314744,17.0
14.769292133278793,16.905269558414943,184.73723770277337,832.3811068594105,7439230.1152235055,18.0
20.42089996611579,16.803110696278935,196.6190626932591,828.7925382653056,7223603.320441917,19.0
16.713812410238152,16.98043813960612,195.95415854978341,828.3076700680268,7145465.957200612,20.0
16.49096041630155,17.24031416875073,200.68523651943295,828.476482426304,7041950.725211303,21.0
16.26501698961962,17.206941171768477,207.99469030969036,828.7209977324258,6866603.563551265,22.0
16.735967290104373,17.048794813128637,212.8142273797631,828.8747789115641,6764434.168973069,23.0
16.965540358605768,17.17585487643015,215.0558387247672,828.6730229591833,6693055.86101374,24.0
16.878398218519507,16.686837177872462,217.33626082251078,828.5921371882087,6620003.052181416,25.0
17.0110936279017,16.142712800717618,219.40214730210258,828.2331923830133,6529756.321310816,26.0
17.077300622517495,17.182175722703022,221.23445827981547,825.4365065192743,6425580.440860915,27.0
17.281497253554896,18.0526571647367,223.50142070814326,822.3303287981859,6310063.7731438195,28.0
17.16580650399577,16.358051092613124,225.98325840825842,820.4404379251697,6161697.343007436,29.0
17.035316619458634,16.163741782848547,228.03413003663,815.5195110544219,5998001.558087133,30.0
17.00455585028718,16.50654682094509,230.28209754035632,810.3213355493707,5827136.87847929,31.0
16.9161739720992,16.608434176271203,232.23828588078584,806.4876799886621,5690766.957970431,32.0
17.215169773269537,16.796572960521644,234.90674548665606,803.2790646258499,5559959.900692394,33.0
17.15636024699222,16.537535741886103,237.36661136482562,801.0516156462584,5442490.428885959,34.0
17.398321985232037,16.492186243902978,240.01563531706387,797.3761394557819,5309680.213287722,35.0
17.597495577241638,17.258274254075815,243.0302380952381,793.8772258297255,5180416.20102809,36.0
18.160310443547644,17.071788959578555,245.68131351462495,790.5374631519271,5051521.392277373,37.0
18.265460035606697,16.60084002616,248.21617902930396,787.9335140950316,4915457.645457892,38.0
18.412019282089158,16.72611644554408,250.68835792184004,784.1156265460727,4776398.45787077,39.0
18.1574259020441,16.753658413047503,252.30370478727608,780.576953463203,4646707.3177877925,40.0
18.186323592892006,16.61424278857686,254.23531537906516,776.918952149041,4528169.924763739,41.0
17.717922319730786,16.96538864679792,255.68214565196698,773.4723249072352,4414453.890874285,42.0
17.91805181783616,16.841555438896506,258.2152934565433,769.5551654298081,4277846.685461683,43.0
17.859918962506335,16.422060817997988,260.5759866918795,765.638204365079,4140412.819791344,44.0
17.90318888434056,16.28673717427253,263.03174101691945,758.4098214285716,3961965.5799939046,45.0
17.753269715971953,16.60937161453205,264.9951750630321,749.0146248691781,3766545.9794932143,46.0
17.96813857735799,16.657886374490715,267.66800626456876,742.2644507575753,3597910.9829364526,47.0
17.771172054637375,16.723018348512994,270.9028266971123,735.9158716283716,3432199.0785395773,48.0
17.320050424537936,16.74794783105264,273.6533031353567,730.4165568954851,3280734.7100533145,49.0
17.333882770719068,16.665508160827585,277.31928193829975,725.0639765393337,3126510.9912653402,50.0
17.52296219883498,16.71812474231541,282.11538657770774,719.7514206626704,2969184.7033036733,51.0
17.430304646920785,17.05367410860657,286.65235641896624,717.7211956049899,2881906.2414561994,52.0
16.826924891481053,17.09267946946369,291.2872997372025,712.2508634222921,2715862.467244023,53.0
17.248237956586586,17.311311765095752,296.7920954599787,706.2061536336555,2551365.5077595892,54.0
