thetaleft,thetaright,contactpointleft,contactpointright,volume,framenumber
16.082161627860533,17.42284751606715,211.24920424813274,791.6026852908993,6250906.014062167,0.0
16.087661534361608,17.536227144845043,211.27101275708418,791.6197539960039,6251057.750396724,1.0
16.349662320912984,17.601260692962683,211.49708208458205,791.6486353923855,6254099.269962103,2.0
16.29498345022312,17.406939104722085,211.0763035872857,791.50296994672,6250840.709623537,3.0
16.06827668811725,17.53452956653277,211.49207032055241,791.5697080300646,6243891.795263342,4.0
16.09361627043001,17.428178035246475,211.5718385582669,791.6940203843776,6239812.021076388,5.0
15.968486578020704,17.494487829456773,211.08067988559046,791.4445036511099,6243183.546366474,6.0
16.185102265698387,17.06591148858024,211.02089556277053,791.5008301222589,6241150.231215377,7.0
16.06390054224647,17.392158864266293,211.4779236041735,791.5023687027257,6234286.854400632,8.0
16.203726272973842,17.468099369972975,211.86919136419124,791.5629918890631,6229714.295644251,9.0
16.17040287717033,17.58278112798351,211.55676959944827,791.4286321416682,6227669.96997491,10.0
16.077163822630695,17.440956546464406,211.48109702797197,791.4546401217829,6227876.463287733,11.0
16.19430496976279,17.413068425466207,211.6734237786024,791.3673247288422,6222661.444261495,12.0
16.09752794213656,17.27852206470712,212.011680700252,791.432378177378,6211735.658744715,13.0
15.84733679484185,17.344332768237763,211.88966651404138,791.4418730674089,6201858.89863366,14.0
15.788628337084473,16.935263984599544,212.94431155154348,790.7476465201464,6127643.035336929,15.0
15.816562868351033,16.384432008684485,214.52704081632652,789.6677773912593,6012228.3734954065,16.0
15.589996436480867,16.164783892088536,216.57612625469758,788.9768104118103,5900883.435734161,17.0
15.47170311858809,15.531344623095322,218.2564527436848,787.162434807256,5784678.49382137,18.0
14.63113110594933,16.85814464099883,219.73841849618628,778.9809164446663,5604448.046249417,19.0
14.235636035411389,16.745662960990074,227.41072445411714,775.8085928951995,5413891.798582137,20.0
24.72575509124065,16.839164933812896,243.78457197564333,773.4140248442029,5216278.552731282,21.0
16.558656042185564,16.776432731274127,240.41332780314917,771.7546872175442,5127632.609576227,22.0
16.349211346703097,17.015160769716488,243.47464416535837,770.7147361567005,5036222.396123511,23.0
16.40028960890019,16.80294902223409,246.7276069466248,770.1995455140101,4961802.9036353575,24.0
16.405833801848935,16.993713684913217,248.62196325995424,769.3452696014301,4899664.556421578,25.0
16.561320793644757,16.998606810804148,251.7068884092097,767.7639797702295,4794129.090561822,26.0
16.39564652104132,16.768636922053474,254.43947311616947,765.5170814304744,4683678.383986784,27.0
16.486683346756294,16.958214668935454,258.5397441188013,762.8581799698314,4554186.906451728,28.0
16.81082151705232,16.939610374868266,262.01149414573507,759.5873798622013,4426412.533977803,29.0
17.11160483913207,17.11638865577072,264.8234051811284,755.6312387017739,4300440.151634458,30.0
16.928724683485516,16.9049561388357,267.7401245358282,752.1284948979591,4172784.866606306,31.0
17.04653996513668,16.85135719654633,270.9727166797893,748.6920022239663,4045116.7590212496,32.0
17.222783450270907,17.29566122312312,274.3366887762189,744.4952246711623,3914573.4667068305,33.0
17.330516728859806,17.593599751745558,277.8145384823508,740.6413747859282,3785481.5884488015,34.0
17.358245717098377,17.573652703488364,281.1698244409098,736.4574459498707,3650515.4066225677,35.0
17.63601530181009,17.508069437312002,284.9491237021124,732.7037815607014,3518576.0370496456,36.0
17.75981862949209,17.41115478568429,288.3704832985826,728.6509450885619,3388886.738339984,37.0
17.790054938619974,17.681914458636868,291.90862254196537,724.4766814873723,3262196.2296097153,38.0
18.19614777120058,17.41634997195004,296.32804545350524,720.9511336746233,3132475.255093762,39.0
18.12995950702104,17.556376655912857,300.44058701112016,717.017546932234,3004699.8212606814,40.0
18.11099344206742,17.584537871451403,304.1949060048659,712.9748756329451,2880932.997918776,41.0
18.341332801497366,17.640350182526078,308.4270203952791,708.9031987570665,2754683.474223136,42.0
18.268845758249583,17.799118369482642,313.1028665042051,704.6858538861349,2622363.2712527122,43.0
18.19444921718403,18.028122590357896,317.08535097372265,699.9369352260132,2494039.3107068473,44.0
18.01311114589174,18.096758934255746,321.675332137088,695.2956017412538,2363172.7593051693,45.0
18.034728844048526,18.400901305313596,325.8282106884127,689.9566658067072,2233936.0973864477,46.0
18.46199332938981,18.290682436530687,331.44250991655395,684.9580378041635,2096458.1635025416,47.0
18.25018893061911,18.633798084912968,336.0960527639376,679.6096125241926,1968730.5259608906,48.0
18.51082199905173,18.83121711322869,341.27816215521494,674.321853325246,1841687.8170286475,49.0
18.65487056379366,18.851171323736992,346.07574682514417,668.4909709676159,1715997.0144844712,50.0
18.98159179084289,19.17189475745704,352.03691858745725,662.7996891131581,1586057.0361567428,51.0
19.06306416017753,19.685821949136795,357.80950703748863,656.5804434209372,1457958.8086293181,52.0
19.27989284461448,19.80239096984195,363.9660567242092,650.0885384740513,1326557.1722863165,53.0
19.3278000177454,20.092723543326315,370.40223303917867,643.2692827604503,1195971.6812000317,54.0
20.024493100063726,20.6447670895609,377.865521534672,635.6242861593156,1061281.4947554304,55.0
