thetaleft,thetaright,contactpointleft,contactpointright,volume,framenumber
21.09337833492577,19.541054792927042,79.14341669243454,853.3731887755096,14734374.114617545,0.0
21.173573885134928,19.753920668484454,79.85696931045149,853.0543749999996,14691341.669571644,1.0
21.110058215045896,19.290704064322256,79.7082596371882,853.0698670377238,14680154.69600726,2.0
20.63283633056143,19.730657131155482,79.52111260763044,852.8367644557818,14671529.466522949,3.0
20.999903611289582,19.470317953960915,79.81509199134192,852.4885246598636,14652072.825851755,4.0
21.126059879504748,20.224331738279062,79.71220547309832,852.0157455936913,14651761.573604217,5.0
20.914512386505006,19.92281156044325,79.79307784477426,851.8019552669554,14625000.435015226,6.0
20.56813334755834,19.57679687017702,80.01091249028751,851.8814679962892,14597350.820245424,7.0
20.504570515793166,19.855468841063242,80.18393295196864,851.8184929653677,14580627.091388362,8.0
20.6138874907119,19.74749091144716,80.22455524634094,851.6275801381158,14566534.467999171,9.0
20.86800404193112,19.47994632987897,80.31626365697792,851.5548681972789,14562799.538463473,10.0
20.946078132661075,20.01015188009245,80.23968898165329,850.8220938981652,14548533.629856577,11.0
20.776337630494137,19.526216795884494,80.1928057359307,850.7079099670169,14539529.559702495,12.0
20.72309016014317,19.952001701221604,80.19210626674912,850.4465364100182,14533166.110988522,13.0
20.69284844218792,20.009525548943003,80.20961580086583,850.3796349979382,14524933.821542656,14.0
20.55009295335519,19.839667343661972,80.16715852599782,850.4153237734486,14510929.573569342,15.0
20.55731630945379,19.856144469734687,80.43643784786643,850.1600651927437,14496076.103129681,16.0
20.09534888331721,20.551730212800237,81.16655274289201,849.8204527417024,14463133.238767521,17.0
20.639560886849594,20.062135693498277,81.98538321797244,849.806974721706,14434648.766163802,18.0
20.854331578574772,20.179326976996748,82.86379585692087,849.581880411255,14395095.169303516,19.0
20.724812332357445,19.808820519460937,82.91370930656639,849.6209736394554,14390935.874442419,20.0
20.748169996970347,19.74563291952657,83.44241341991341,849.6309290610182,14361324.955306128,21.0
20.94123971663759,19.75573124976617,83.71834389816529,849.565591244073,14349918.814708963,22.0
20.46438429168203,19.90193350885977,83.8527297107654,849.4470296072972,14335216.111183003,23.0
21.021297457442486,19.624798035628174,84.00466141001851,849.0218433055039,14264069.583821725,24.0
20.640418894629466,19.275853575842262,88.76016439909291,847.8402380952379,13925303.644179033,25.0
20.633513354671837,20.548870002821673,92.41223464035966,845.8399022108844,13696422.74896773,26.0
20.590230841264965,20.23347773261324,97.47713744588746,844.2688729128013,13398040.26510372,27.0
20.964267873847447,19.618413324995004,100.70530753968252,843.3486952630705,13201018.622934986,28.0
20.786040323853697,19.69625094752709,104.19148538961042,841.1283019064272,12962583.918698141,29.0
20.666903502114593,20.003321745728528,106.87561920222628,839.9912799105656,12783944.771681454,30.0
20.756231657079706,19.821258187740398,110.95301587301586,839.6083225108221,12542955.480724921,31.0
20.63627811696386,20.258377898528835,115.58605699855696,839.3586692176868,12317927.664814202,32.0
21.329452453201704,18.008830081668236,119.05465867465864,829.0377790661718,11802126.01877431,33.0
20.593648229745575,18.5464900268162,120.40030612244895,821.430089612768,11444392.9527495,34.0
20.828360164756894,17.3883804626241,121.81631042568539,817.873618326118,11196409.226372013,35.0
20.66641480513003,17.23915845235763,125.01772637085135,813.036435657596,10886798.66211192,36.0
20.941012913866764,17.730375721724755,127.60927392052393,805.3222772366522,10558882.554863513,37.0
20.88658646868051,18.012529489222516,130.00828338328338,799.5399064625848,10280295.10744103,38.0
20.84122981752227,17.85612869297495,132.24761363636375,794.4145725108223,10021994.77205809,39.0
21.549752668856403,18.140202355796077,137.13614702757556,791.5535227272721,9739511.777802216,40.0
23.53685797232747,12.323885202186148,141.605428044178,795.5806547619042,9536421.744208371,41.0
23.411903623498308,9.985406618566145,145.25052083333333,797.9454336734686,9297496.284375947,42.0
20.42164202993887,9.832518400310363,148.16871907854048,797.5578468357036,9050699.032866256,43.0
20.13982488075937,9.048603100634125,151.60510152545862,799.1143409863945,8829137.075865475,44.0
20.69231898513735,9.23766675784367,156.85557256235825,798.0961297036297,8569362.278427627,45.0
19.8366206295333,9.54483864059182,159.64808168022444,797.0778014842299,8366084.362862334,46.0
19.95013910508723,9.500769699197974,162.77534215784212,796.0727290764787,8164872.2928152755,47.0
19.263178777376037,9.291488472422941,167.06953671328662,795.2947707946813,7919281.371990693,48.0
16.993511605591596,8.917659945618539,167.7619307081807,793.9525475417435,7679402.6405693,49.0
14.529363650904024,8.449720909129383,166.52103481340083,792.3944949494947,7439009.726806348,50.0
13.768475035793832,8.07551313548322,166.11204779347636,790.5076306431662,7208496.133105641,51.0
19.641634891072325,14.794975024169418,186.80922036297036,752.5892102738526,6496584.02711517,52.0
20.153474590238236,14.230244727551934,190.60542411457587,727.3732312925166,5889231.226717099,53.0
20.605996460837947,10.70058842492756,196.03882326007323,730.6596749381567,5637652.029319777,54.0
20.840985532975896,18.79354890880836,200.27591860520428,706.6732582695081,5228740.288380189,55.0
20.7820222961428,19.049730569721817,205.68674852808252,700.0375342316411,4941298.241555774,56.0
21.083649985201767,19.10183883257804,211.20249191284904,691.8494259312114,4626126.330309782,57.0
21.00715925341639,19.95867727544416,217.46374722004177,683.7689257194718,4314174.216905753,58.0
21.0897445720412,19.687887174827466,223.72455297503615,675.6655590441302,3984856.653870176,59.0
20.7906474209317,19.703170854392738,230.78316497752934,666.9275514961226,3650141.639688815,60.0
21.03029312989844,19.786956033029156,239.00609246903886,659.4494150195042,3330082.191098688,61.0
20.951626093374436,19.903768318555677,246.07469195370442,650.2108385661955,3021627.9977165484,62.0
20.972009987848644,19.81857811533348,253.61651750173755,641.1208635858187,2724128.6362158475,63.0
20.62133018744365,20.020267270882186,261.9298557712559,631.3925760114647,2427806.1220190446,64.0
