75	4.17
75.31	4.17
75.17	4.17
74.95	4.18
75.2	4.17
75.24	4.17
74.99	4.17
74.71	4.17
74.98	4.17
74.53	4.17
74.15	4.17
73.85	4.17
73.55	4.17
73.07	4.18
73.12	4.18
72.77	4.17
72.33	4.18
71.57	4.16
71.95	4.17
71.2	4.17
71.09	4.17
70.4	4.18
70.18	4.17
69.71	4.17
69.29	4.17
68.86	4.16
68.72	4.17
68.16	4.17
67.11	4.18
66.79	4.17
66.49	4.17
65.92	4.16
65.2	4.16
64.96	4.16
64.45	4.16
64.03	4.16
63.81	4.16
63.57	4.15
63.01	4.15
62.08	4.15
61.48	4.13
61.93	4.13
61.18	4.11
60.75	4.1
60.19	4.09
60.83	4.07
59.93	4.06
59.77	4.05
59.82	4.02
59.63	4
60.34	3.99
59.38	3.97
59.42	3.94
58.76	3.92
58.73	3.9
58.76	3.87
58.51	3.85
58.2	3.83
58.38	3.8
58.37	3.78
58.02	3.75
56.81	3.73
57.2	3.7
56.94	3.67
56.65	3.65
56.61	3.62
57.06	3.59
55.95	3.56
55.65	3.54
55.46	3.51
55.05	3.48
55.21	3.45
54.41	3.43
54.1	3.4
53.89	3.37
53.18	3.34
53.19	3.31
52.82	3.28
53.06	3.25
51.64	3.23
51.85	3.2
51.61	3.16
50.8	3.13
50.53	3.12
50.35	3.08
50.26	3.05
49.21	3.03
48.91	3.01
47.8	2.99
47.57	2.95
47.21	2.92
46.18	2.89
45.86	2.86
44.74	2.84
45.39	2.8
44.33	2.78
42.74	2.76
42.19	2.73
41.42	2.69
41.14	2.68
39.81	2.65
39.25	2.62
37.71	2.6
36.52	2.58
36.01	2.55
34.29	2.53
33.79	2.49
32.34	2.46
31.72	2.44
74.51	4.16
75.16	4.16
74.84	4.16
74.92	4.16
75.08	4.16
74.66	4.16
74.84	4.17
74.3	4.16
73.94	4.17
73.61	4.17
73.19	4.16
72.12	4.16
71.37	4.17
70.29	4.16
70.06	4.16
69.21	4.17
68.24	4.17
67.76	4.17
66.91	4.17
66.08	4.16
65.34	4.15
64.97	4.14
64.38	4.13
63.9	4.11
63.89	4.09
63.21	4.07
63.19	4.05
63	4.03
63.2	4
63.11	3.98
62.51	3.95
62.55	3.92
62.35	3.9
61.94	3.88
61.96	3.85
61.39	3.81
61.64	3.79
60.96	3.76
61.33	3.73
60.93	3.69
60.84	3.65
60.5	3.62
59.59	3.58
59.98	3.56
59.02	3.52
58.68	3.48
58.42	3.45
58.11	3.41
57.85	3.37
57.59	3.33
57.13	3.3
56.11	3.26
55.67	3.23
55.19	3.18
54.28	3.14
53.75	3.09
52.92	3.04
52.19	2.99
50.95	2.93
50.58	2.88
49.42	2.83
47.72	2.77
45.79	2.72
43.95	2.65
41.76	2.59
39.18	2.54
34.74	2.48
75.45	4.17
75.47	4.17
75.15	4.17
75.25	4.17
74.79	4.17
74.65	4.17
75.16	4.17
74.79	4.17
74.28	4.17
73.55	4.17
72.59	4.17
71.59	4.17
70.61	4.17
69.42	4.17
68.09	4.17
67.3	4.17
66.46	4.16
66.86	4.15
66.22	4.13
65.36	4.12
65.69	4.08
64.9	4.05
64.58	4.03
64.53	4
64.71	3.97
64.54	3.94
64.33	3.91
64.48	3.88
64.15	3.85
63.43	3.82
63.45	3.8
63.07	3.76
63.64	3.73
63.46	3.7
63.17	3.66
62.84	3.63
62.1	3.59
62.2	3.57
61.93	3.53
61.96	3.5
61.47	3.46
61.24	3.42
61.6	3.39
60.68	3.35
60.2	3.3
59.93	3.27
59.17	3.23
59.22	3.19
57.86	3.15
57.97	3.1
56.75	3.06
56.27	3.01
56.1	2.96
54.61	2.91
53.63	2.85
52.69	2.81
51.33	2.74
50.02	2.7
48.67	2.62
46.79	2.56
