35.14	3.82
35.84	3.77
35.36	3.72
35.04	3.67
34.65	3.64
34.29	3.59
33.61	3.53
33.73	3.47
33.37	3.43
32.46	3.38
31.25	3.33
32.45	3.25
32.42	3.18
31.03	3.14
31.1	3.07
30.4	3
31.04	2.92
30.52	2.85
30.17	2.77
29.51	2.69
29.25	2.61
28.62	2.54
28.21	2.45
27.38	2.35
26.94	2.25
26.6	2.14
25.16	2.03
56.1	4.54
55.93	4.54
55.8	4.53
56.34	4.54
55.99	4.53
55.96	4.53
55.5	4.54
54.83	4.54
55.21	4.53
54.45	4.53
53.75	4.53
54.24	4.53
53.87	4.53
52.32	4.54
52.52	4.53
51.86	4.53
50.85	4.53
50.97	4.53
49.95	4.53
49.83	4.51
48.61	4.52
47.84	4.52
48.1	4.51
47.05	4.51
46.79	4.49
45.77	4.48
45.9	4.47
44.57	4.47
44.33	4.45
43.46	4.42
43.6	4.41
42.69	4.38
42.69	4.36
42.06	4.33
42.16	4.29
41.95	4.26
42.22	4.23
42.16	4.21
41.82	4.17
42.31	4.13
41.6	4.11
41.51	4.09
41.93	4.05
41.42	4.03
41.21	3.99
41.76	3.97
41.34	3.95
41.12	3.93
41.12	3.89
41.01	3.87
41.34	3.85
40.97	3.83
41.14	3.81
41.2	3.78
41.8	3.75
41.05	3.74
40.97	3.7
41.06	3.68
40.94	3.67
40.76	3.64
41.11	3.63
41.78	3.6
41.08	3.59
40.69	3.57
40.95	3.56
41.47	3.53
40.71	3.53
40.47	3.51
40.67	3.49
40.7	3.47
40.38	3.46
40.78	3.43
40.91	3.43
40.95	3.41
40.91	3.39
41.36	3.39
40.34	3.37
41.03	3.36
41.11	3.33
41.25	3.34
40.8	3.32
40.84	3.31
41.04	3.29
40.97	3.29
40.99	3.28
40.5	3.28
41.01	3.25
41.08	3.25
41.29	3.23
41.02	3.22
40.63	3.22
40.76	3.21
41.07	3.2
40.6	3.19
40.85	3.18
41.21	3.17
41.39	3.16
41.36	3.16
40.88	3.15
40.39	3.14
41.74	3.14
41.31	3.13
41.09	3.12
41.42	3.12
41.31	3.1
41.64	3.11
41.53	3.09
40.75	3.1
41.26	3.08
40.82	3.08
41.07	3.08
41.68	3.06
41.75	3.06
41.47	3.06
41.72	3.06
41.65	3.06
40.89	3.05
41.94	3.04
42.12	3.02
42.29	3.03
41.69	3.02
42.38	3.02
42.32	3.02
42.01	3.01
42.72	3.01
42.3	3
41.92	2.99
41.78	2.99
42.15	2.99
41.96	2.99
42.9	2.98
42.53	2.98
42.66	2.97
42.34	2.98
42.67	2.97
42.17	2.97
42.26	2.97
42.54	2.96
42.22	2.96
42.09	2.96
43.46	2.95
42.3	2.95
42.43	2.94
42.66	2.95
43.63	2.94
42.69	2.94
42.33	2.94
42.86	2.93
43.24	2.94
42.76	2.94
42.98	2.93
43.53	2.93
41.95	2.93
42.95	2.92
43.45	2.92
43.07	2.91
43.39	2.92
42.91	2.92
43.04	2.92
43.15	2.91
43.17	2.92
43.16	2.9
43.13	2.92
43.4	2.92
43.39	2.9
43.67	2.9
44.25	2.89
43.52	2.89
43.48	2.9
43.77	2.9
43.9	2.9
44.11	2.89
43.68	2.9
43.93	2.89
44.71	2.88
43.77	2.88
44.24	2.88
44.21	2.88
43.67	2.88
43.74	2.88
44.68	2.88
44.33	2.87
44.37	2.88
43.95	2.87
45.18	2.87
45.19	2.86
44.34	2.87
44.2	2.87
45.52	2.86
44.89	2.86
44.86	2.87
45.16	2.87
44.73	2.86
45.65	2.86
44.63	2.86
45.19	2.86
44.48	2.86
45.48	2.85
44.41	2.86
44.94	2.85
44.53	2.85
44.83	2.85
45.21	2.85
44.75	2.86
45.73	2.85
45.6	2.85
45.1	2.85
44.58	2.85
44.5	2.85
44.82	2.84
45.56	2.84
44.71	2.85
45.2	2.84
45.78	2.84
45.97	2.83
45.46	2.84
45.39	2.83
45.7	2.84
45.4	2.84
45.11	2.83
45.67	2.83
45.85	2.84
45.5	2.84
46.23	2.83
45.96	2.83
45.75	2.84
45.61	2.83
45.66	2.83
45.8	2.83
45.72	2.83
45.5	2.83
46.55	2.83
45.29	2.82
45.97	2.83
46.35	2.83
45.12	2.82
45.73	2.83
45.93	2.82
46.29	2.82
46.21	2.82
46.15	2.82
46.21	2.82
46.31	2.82
46.58	2.81
46.43	2.82
46.56	2.81
46.14	2.81
46.45	2.81
46.3	2.81
46.41	2.81
46.41	2.82
46.49	2.81
47.18	2.81
46.36	2.81
46.69	2.81
46.97	2.81
46.8	2.81
46.43	2.81
46.92	2.81
46.35	2.81
46.7	2.8
46.29	2.81
46.78	2.8
46.32	2.81
46.39	2.8
45.98	2.8
46.94	2.81
46.77	2.8
46.84	2.8
47.08	2.81
46.67	2.8
46.33	2.81
47.07	2.8
46.32	2.8
47.03	2.79
47.15	2.8
47.16	2.79
47.59	2.8
47.45	2.8
46.45	2.8
47.11	2.79
46.89	2.79
47.04	2.8
47.58	2.8
47.01	2.79
47.37	2.8
47.79	2.79
47.58	2.8
46.72	2.79
47.72	2.8
47.36	2.79
47.3	2.79
47.31	2.79
47.49	2.79
47.06	2.8
47.02	2.79
46.99	2.79
47.96	2.78
47.93	2.79
47.83	2.79
47.46	2.79
46.93	2.78
47.59	2.79
47.7	2.78
46.98	2.79
47.81	2.78
47.32	2.78
47.63	2.79
47.69	2.79
47.24	2.79
47.8	2.78
